# LRD Data from Krishna from Kocevski et al
# Survey: NGDEEP
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  14770     9.80    -18.85  1.00000
  14771     9.80    -18.80  1.00000
  14772     9.80    -18.75  1.00000
  14773     9.80    -18.70  1.00000
  14774     9.80    -18.65  1.00000
  14775     9.80    -18.60  1.00000
  14776     9.80    -18.55  1.00000
  14777     9.80    -18.50  1.00000
  14778     9.80    -18.45  1.00000
  14779     9.80    -18.40  1.00000
  14780     9.80    -18.35  1.00000
  14781     9.80    -18.30  1.00000
  14782     9.80    -18.25  1.00000
  14783     9.80    -18.20  1.00000
  14784     9.80    -18.15  1.00000
  14785     9.80    -18.10  1.00000
  14786     9.80    -18.05  1.00000
  14787     9.80    -18.00  1.00000
  14788     9.80    -17.95  1.00000
  14789     9.80    -17.90  1.00000
  14790     9.80    -17.85  1.00000
  14791     9.80    -17.80  1.00000
  14792     9.80    -17.75  1.00000
  14793     9.80    -17.70  1.00000
  14794     9.80    -17.65  1.00000
  14795     9.80    -17.60  1.00000
  14796     9.80    -17.55  1.00000
  14797     9.80    -17.50  1.00000
  14798     9.80    -17.45  1.00000
  14799     9.80    -17.40  1.00000
  14800     9.80    -17.35  1.00000
  14801     9.80    -17.30  1.00000
  14802     9.80    -17.25  1.00000
  14803     9.80    -17.20  1.00000
  14804     9.80    -17.15  1.00000
  14805     9.80    -17.10  1.00000
  14806     9.80    -17.05  1.00000
  14807     9.80    -17.00  1.00000
  14808     9.80    -16.95  1.00000
  14809     9.80    -16.90  1.00000
  14810     9.80    -16.85  1.00000
  14811     9.80    -16.80  1.00000
  14812     9.80    -16.75  1.00000
  14813     9.80    -16.70  1.00000
  14814     9.80    -16.65  1.00000
  14815     9.80    -16.60  1.00000
  14816     9.80    -16.55  1.00000
  14817     9.80    -16.50  1.00000
  14818     9.80    -16.45  1.00000
  14819     9.80    -16.40  1.00000
  14820     9.80    -16.35  1.00000
  14821     9.80    -16.30  1.00000
  14822     9.80    -16.25  1.00000
  14823     9.80    -16.20  1.00000
  14824     9.80    -16.15  1.00000
  14825     9.80    -16.10  1.00000
  14826     9.80    -16.05  1.00000
  14827     9.80    -16.00  1.00000
  14828     9.80    -15.95  1.00000
  14829     9.80    -15.90  1.00000
  14830     9.80    -15.85  1.00000
  14831     9.80    -15.80  1.00000
  14832     9.80    -15.75  1.00000
  14833     9.80    -15.70  1.00000
  14834     9.80    -15.65  1.00000
  14835     9.80    -15.60  1.00000
  14836     9.80    -15.55  1.00000
  14837     9.80    -15.50  1.00000
  14838     9.80    -15.45  1.00000
  14839     9.80    -15.40  1.00000
  14840     9.80    -15.35  1.00000
  14841     9.80    -15.30  1.00000
  14842     9.80    -15.25  1.00000
  14843     9.80    -15.20  1.00000
  14844     9.80    -15.15  1.00000
  14845     9.80    -15.10  1.00000
  14846     9.80    -15.05  1.00000
  14847     9.80    -15.00  1.00000
  14848     9.80    -14.95  1.00000
  14849     9.85    -20.70  1.00000
  14850     9.85    -20.65  1.00000
  14851     9.85    -20.60  1.00000
  14852     9.85    -20.55  1.00000
  14853     9.85    -20.50  1.00000
  14854     9.85    -20.45  1.00000
  14855     9.85    -20.40  1.00000
  14856     9.85    -20.35  1.00000
  14857     9.85    -20.30  1.00000
  14858     9.85    -20.25  1.00000
  14859     9.85    -20.20  1.00000
  14860     9.85    -20.15  1.00000
  14861     9.85    -20.10  1.00000
  14862     9.85    -20.05  1.00000
  14863     9.85    -20.00  1.00000
  14864     9.85    -19.95  1.00000
  14865     9.85    -19.90  1.00000
  14866     9.85    -19.85  1.00000
  14867     9.85    -19.80  1.00000
  14868     9.85    -19.75  1.00000
  14869     9.85    -19.70  1.00000
  14870     9.85    -19.65  1.00000
  14871     9.85    -19.60  1.00000
  14872     9.85    -19.55  1.00000
  14873     9.85    -19.50  1.00000
  14874     9.85    -19.45  1.00000
  14875     9.85    -19.40  1.00000
  14876     9.85    -19.35  1.00000
  14877     9.85    -19.30  1.00000
  14878     9.85    -19.25  1.00000
  14879     9.85    -19.20  1.00000
  14880     9.85    -19.15  1.00000
  14881     9.85    -19.10  1.00000
  14882     9.85    -19.05  1.00000
  14883     9.85    -19.00  1.00000
  14884     9.85    -18.95  1.00000
  14885     9.85    -18.90  1.00000
  14886     9.85    -18.85  1.00000
  14887     9.85    -18.80  1.00000
  14888     9.85    -18.75  1.00000
  14889     9.85    -18.70  1.00000
  14890     9.85    -18.65  1.00000
  14891     9.85    -18.60  1.00000
  14892     9.85    -18.55  1.00000
  14893     9.85    -18.50  1.00000
  14894     9.85    -18.45  1.00000
  14895     9.85    -18.40  1.00000
  14896     9.85    -18.35  1.00000
  14897     9.85    -18.30  1.00000
  14898     9.85    -18.25  1.00000
  14899     9.85    -18.20  1.00000
  14900     9.85    -18.15  1.00000
  14901     9.85    -18.10  1.00000
  14902     9.85    -18.05  1.00000
  14903     9.85    -18.00  1.00000
  14904     9.85    -17.95  1.00000
  14905     9.85    -17.90  1.00000
  14906     9.85    -17.85  1.00000
  14907     9.85    -17.80  1.00000
  14908     9.85    -17.75  1.00000
  14909     9.85    -17.70  1.00000
  14910     9.85    -17.65  1.00000
  14911     9.85    -17.60  1.00000
  14912     9.85    -17.55  1.00000
  14913     9.85    -17.50  1.00000
  14914     9.85    -17.45  1.00000
  14915     9.85    -17.40  1.00000
  14916     9.85    -17.35  1.00000
  14917     9.85    -17.30  1.00000
  14918     9.85    -17.25  1.00000
  14919     9.85    -17.20  1.00000
  14920     9.85    -17.15  1.00000
  14921     9.85    -17.10  1.00000
  14922     9.85    -17.05  1.00000
  14923     9.85    -17.00  1.00000
  14924     9.85    -16.95  1.00000
  14925     9.85    -16.90  1.00000
  14926     9.85    -16.85  1.00000
  14927     9.85    -16.80  1.00000
  14928     9.85    -16.75  1.00000
  14929     9.85    -16.70  1.00000
  14930     9.85    -16.65  1.00000
  14931     9.85    -16.60  1.00000
  14932     9.85    -16.55  1.00000
  14933     9.85    -16.50  1.00000
  14934     9.85    -16.45  1.00000
  14935     9.85    -16.40  1.00000
  14936     9.85    -16.35  1.00000
  14937     9.85    -16.30  1.00000
  14938     9.85    -16.25  1.00000
  14939     9.85    -16.20  1.00000
  14940     9.85    -16.15  1.00000
  14941     9.85    -16.10  1.00000
  14942     9.85    -16.05  1.00000
  14943     9.85    -16.00  1.00000
  14944     9.85    -15.95  1.00000
  14945     9.85    -15.90  1.00000
  14946     9.85    -15.85  1.00000
  14947     9.85    -15.80  1.00000
  14948     9.85    -15.75  1.00000
  14949     9.85    -15.70  1.00000
  14950     9.85    -15.65  1.00000
  14951     9.85    -15.60  1.00000
  14952     9.85    -15.55  1.00000
  14953     9.85    -15.50  1.00000
  14954     9.85    -15.45  1.00000
  14955     9.85    -15.40  1.00000
  14956     9.85    -15.35  1.00000
  14957     9.85    -15.30  1.00000
  14958     9.85    -15.25  1.00000
  14959     9.85    -15.20  1.00000
  14960     9.85    -15.15  1.00000
  14961     9.85    -15.10  1.00000
  14962     9.85    -15.05  1.00000
  14963     9.85    -15.00  1.00000
  14964     9.85    -14.95  1.00000
  14965     9.90    -20.70  1.00000
  14966     9.90    -20.65  1.00000
  14967     9.90    -20.60  1.00000
  14968     9.90    -20.55  1.00000
  14969     9.90    -20.50  1.00000
  14970     9.90    -20.45  1.00000
  14971     9.90    -20.40  1.00000
  14972     9.90    -20.35  1.00000
  14973     9.90    -20.30  1.00000
  14974     9.90    -20.25  1.00000
  14975     9.90    -20.20  1.00000
  14976     9.90    -20.15  1.00000
  14977     9.90    -20.10  1.00000
  14978     9.90    -20.05  1.00000
  14979     9.90    -20.00  1.00000
  14980     9.90    -19.95  1.00000
  14981     9.90    -19.90  1.00000
  14982     9.90    -19.85  1.00000
  14983     9.90    -19.80  1.00000
  14984     9.90    -19.75  1.00000
  14985     9.90    -19.70  1.00000
  14986     9.90    -19.65  1.00000
  14987     9.90    -19.60  1.00000
  14988     9.90    -19.55  1.00000
  14989     9.90    -19.50  1.00000
  14990     9.90    -19.45  1.00000
  14991     9.90    -19.40  1.00000
  14992     9.90    -19.35  1.00000
  14993     9.90    -19.30  1.00000
  14994     9.90    -19.25  1.00000
  14995     9.90    -19.20  1.00000
  14996     9.90    -19.15  1.00000
  14997     9.90    -19.10  1.00000
  14998     9.90    -19.05  1.00000
  14999     9.90    -19.00  1.00000
  15000     9.90    -18.95  1.00000
  15001     9.90    -18.90  1.00000
  15002     9.90    -18.85  1.00000
  15003     9.90    -18.80  1.00000
  15004     9.90    -18.75  1.00000
  15005     9.90    -18.70  1.00000
  15006     9.90    -18.65  1.00000
  15007     9.90    -18.60  1.00000
  15008     9.90    -18.55  1.00000
  15009     9.90    -18.50  1.00000
  15010     9.90    -18.45  1.00000
  15011     9.90    -18.40  1.00000
  15012     9.90    -18.35  1.00000
  15013     9.90    -18.30  1.00000
  15014     9.90    -18.25  1.00000
  15015     9.90    -18.20  1.00000
  15016     9.90    -18.15  1.00000
  15017     9.90    -18.10  1.00000
  15018     9.90    -18.05  1.00000
  15019     9.90    -18.00  1.00000
  15020     9.90    -17.95  1.00000
  15021     9.90    -17.90  1.00000
  15022     9.90    -17.85  1.00000
  15023     9.90    -17.80  1.00000
  15024     9.90    -17.75  1.00000
  15025     9.90    -17.70  1.00000
  15026     9.90    -17.65  1.00000
  15027     9.90    -17.60  1.00000
  15028     9.90    -17.55  1.00000
  15029     9.90    -17.50  1.00000
  15030     9.90    -17.45  1.00000
  15031     9.90    -17.40  1.00000
  15032     9.90    -17.35  1.00000
  15033     9.90    -17.30  1.00000
  15034     9.90    -17.25  1.00000
  15035     9.90    -17.20  1.00000
  15036     9.90    -17.15  1.00000
  15037     9.90    -17.10  1.00000
  15038     9.90    -17.05  1.00000
  15039     9.90    -17.00  1.00000
  15040     9.90    -16.95  1.00000
  15041     9.90    -16.90  1.00000
  15042     9.90    -16.85  1.00000
  15043     9.90    -16.80  1.00000
  15044     9.90    -16.75  1.00000
  15045     9.90    -16.70  1.00000
  15046     9.90    -16.65  1.00000
  15047     9.90    -16.60  1.00000
  15048     9.90    -16.55  1.00000
  15049     9.90    -16.50  1.00000
  15050     9.90    -16.45  1.00000
  15051     9.90    -16.40  1.00000
  15052     9.90    -16.35  1.00000
  15053     9.90    -16.30  1.00000
  15054     9.90    -16.25  1.00000
  15055     9.90    -16.20  1.00000
  15056     9.90    -16.15  1.00000
  15057     9.90    -16.10  1.00000
  15058     9.90    -16.05  1.00000
  15059     9.90    -16.00  1.00000
  15060     9.90    -15.95  1.00000
  15061     9.90    -15.90  1.00000
  15062     9.90    -15.85  1.00000
  15063     9.90    -15.80  1.00000
  15064     9.90    -15.75  1.00000
  15065     9.90    -15.70  1.00000
  15066     9.90    -15.65  1.00000
  15067     9.90    -15.60  1.00000
  15068     9.90    -15.55  1.00000
  15069     9.90    -15.50  1.00000
  15070     9.90    -15.45  1.00000
  15071     9.90    -15.40  1.00000
  15072     9.90    -15.35  1.00000
  15073     9.90    -15.30  1.00000
  15074     9.90    -15.25  1.00000
  15075     9.90    -15.20  1.00000
  15076     9.90    -15.15  1.00000
  15077     9.90    -15.10  1.00000
  15078     9.90    -15.05  1.00000
  15079     9.90    -15.00  1.00000
  15080     9.90    -14.95  1.00000
  15081     9.95    -20.70  1.00000
  15082     9.95    -20.65  1.00000
  15083     9.95    -20.60  1.00000
  15084     9.95    -20.55  1.00000
  15085     9.95    -20.50  1.00000
  15086     9.95    -20.45  1.00000
  15087     9.95    -20.40  1.00000
  15088     9.95    -20.35  1.00000
  15089     9.95    -20.30  1.00000
  15090     9.95    -20.25  1.00000
  15091     9.95    -20.20  1.00000
  15092     9.95    -20.15  1.00000
  15093     9.95    -20.10  1.00000
  15094     9.95    -20.05  1.00000
  15095     9.95    -20.00  1.00000
  15096     9.95    -19.95  1.00000
  15097     9.95    -19.90  1.00000
  15098     9.95    -19.85  1.00000
  15099     9.95    -19.80  1.00000
  15100     9.95    -19.75  1.00000
  15101     9.95    -19.70  1.00000
  15102     9.95    -19.65  1.00000
  15103     9.95    -19.60  1.00000
  15104     9.95    -19.55  1.00000
  15105     9.95    -19.50  1.00000
  15106     9.95    -19.45  1.00000
  15107     9.95    -19.40  1.00000
  15108     9.95    -19.35  1.00000
  15109     9.95    -19.30  1.00000
  15110     9.95    -19.25  1.00000
  15111     9.95    -19.20  1.00000
  15112     9.95    -19.15  1.00000
  15113     9.95    -19.10  1.00000
  15114     9.95    -19.05  1.00000
  15115     9.95    -19.00  1.00000
  15116     9.95    -18.95  1.00000
  15117     9.95    -18.90  1.00000
  15118     9.95    -18.85  1.00000
  15119     9.95    -18.80  1.00000
  15120     9.95    -18.75  1.00000
  15121     9.95    -18.70  1.00000
  15122     9.95    -18.65  1.00000
  15123     9.95    -18.60  1.00000
  15124     9.95    -18.55  1.00000
  15125     9.95    -18.50  1.00000
  15126     9.95    -18.45  1.00000
  15127     9.95    -18.40  1.00000
  15128     9.95    -18.35  1.00000
  15129     9.95    -18.30  1.00000
  15130     9.95    -18.25  1.00000
  15131     9.95    -18.20  1.00000
  15132     9.95    -18.15  1.00000
  15133     9.95    -18.10  1.00000
  15134     9.95    -18.05  1.00000
  15135     9.95    -18.00  1.00000
  15136     9.95    -17.95  1.00000
  15137     9.95    -17.90  1.00000
  15138     9.95    -17.85  1.00000
  15139     9.95    -17.80  1.00000
  15140     9.95    -17.75  1.00000
  15141     9.95    -17.70  1.00000
  15142     9.95    -17.65  1.00000
  15143     9.95    -17.60  1.00000
  15144     9.95    -17.55  1.00000
  15145     9.95    -17.50  1.00000
  15146     9.95    -17.45  1.00000
  15147     9.95    -17.40  1.00000
  15148     9.95    -17.35  1.00000
  15149     9.95    -17.30  1.00000
  15150     9.95    -17.25  1.00000
  15151     9.95    -17.20  1.00000
  15152     9.95    -17.15  1.00000
  15153     9.95    -17.10  1.00000
  15154     9.95    -17.05  1.00000
  15155     9.95    -17.00  1.00000
  15156     9.95    -16.95  1.00000
  15157     9.95    -16.90  1.00000
  15158     9.95    -16.85  1.00000
  15159     9.95    -16.80  1.00000
  15160     9.95    -16.75  1.00000
  15161     9.95    -16.70  1.00000
  15162     9.95    -16.65  1.00000
  15163     9.95    -16.60  1.00000
  15164     9.95    -16.55  1.00000
  15165     9.95    -16.50  1.00000
  15166     9.95    -16.45  1.00000
  15167     9.95    -16.40  1.00000
  15168     9.95    -16.35  1.00000
  15169     9.95    -16.30  1.00000
  15170     9.95    -16.25  1.00000
  15171     9.95    -16.20  1.00000
  15172     9.95    -16.15  1.00000
  15173     9.95    -16.10  1.00000
  15174     9.95    -16.05  1.00000
  15175     9.95    -16.00  1.00000
  15176     9.95    -15.95  1.00000
  15177     9.95    -15.90  1.00000
  15178     9.95    -15.85  1.00000
  15179     9.95    -15.80  1.00000
  15180     9.95    -15.75  1.00000
  15181     9.95    -15.70  1.00000
  15182     9.95    -15.65  1.00000
  15183     9.95    -15.60  1.00000
  15184     9.95    -15.55  1.00000
  15185     9.95    -15.50  1.00000
  15186     9.95    -15.45  1.00000
  15187     9.95    -15.40  1.00000
  15188     9.95    -15.35  1.00000
  15189     9.95    -15.30  1.00000
  15190     9.95    -15.25  1.00000
  15191     9.95    -15.20  1.00000
  15192     9.95    -15.15  1.00000
  15193     9.95    -15.10  1.00000
  15194     9.95    -15.05  1.00000
  15195     9.95    -15.00  1.00000
  15196     9.95    -14.95  1.00000
  15197     10.00   -20.70  1.00000
  15198     10.00   -20.65  1.00000
  15199     10.00   -20.60  1.00000
  15200     10.00   -20.55  1.00000
  15201     10.00   -20.50  1.00000
  15202     10.00   -20.45  1.00000
  15203     10.00   -20.40  1.00000
  15204     10.00   -20.35  1.00000
  15205     10.00   -20.30  1.00000
  15206     10.00   -20.25  1.00000
  15207     10.00   -20.20  1.00000
  15208     10.00   -20.15  1.00000
  15209     10.00   -20.10  1.00000
  15210     10.00   -20.05  1.00000
  15211     10.00   -20.00  1.00000
  15212     10.00   -19.95  1.00000
  15213     10.00   -19.90  1.00000
  15214     10.00   -19.85  1.00000
  15215     10.00   -19.80  1.00000
  15216     10.00   -19.75  1.00000
  15217     10.00   -19.70  1.00000
  15218     10.00   -19.65  1.00000
  15219     10.00   -19.60  1.00000
  15220     10.00   -19.55  1.00000
  15221     10.00   -19.50  1.00000
  15222     10.00   -19.45  1.00000
  15223     10.00   -19.40  1.00000
  15224     10.00   -19.35  1.00000
  15225     10.00   -19.30  1.00000
  15226     10.00   -19.25  1.00000
  15227     10.00   -19.20  1.00000
  15228     10.00   -19.15  1.00000
  15229     10.00   -19.10  1.00000
  15230     10.00   -19.05  1.00000
  15231     10.00   -19.00  1.00000
  15232     10.00   -18.95  1.00000
  15233     10.00   -18.90  1.00000
  15234     10.00   -18.85  1.00000
  15235     10.00   -18.80  1.00000
  15236     10.00   -18.75  1.00000
  15237     10.00   -18.70  1.00000
  15238     10.00   -18.65  1.00000
  15239     10.00   -18.60  1.00000
  15240     10.00   -18.55  1.00000
  15241     10.00   -18.50  1.00000
  15242     10.00   -18.45  1.00000
  15243     10.00   -18.40  1.00000
  15244     10.00   -18.35  1.00000
  15245     10.00   -18.30  1.00000
  15246     10.00   -18.25  1.00000
  15247     10.00   -18.20  1.00000
  15248     10.00   -18.15  1.00000
  15249     10.00   -18.10  1.00000
  15250     10.00   -18.05  1.00000
  15251     10.00   -18.00  1.00000
  15252     10.00   -17.95  1.00000
  15253     10.00   -17.90  1.00000
  15254     10.00   -17.85  1.00000
  15255     10.00   -17.80  1.00000
  15256     10.00   -17.75  1.00000
  15257     10.00   -17.70  1.00000
  15258     10.00   -17.65  1.00000
  15259     10.00   -17.60  1.00000
  15260     10.00   -17.55  1.00000
  15261     10.00   -17.50  1.00000
  15262     10.00   -17.45  1.00000
  15263     10.00   -17.40  1.00000
  15264     10.00   -17.35  1.00000
  15265     10.00   -17.30  1.00000
  15266     10.00   -17.25  1.00000
  15267     10.00   -17.20  1.00000
  15268     10.00   -17.15  1.00000
  15269     10.00   -17.10  1.00000
  15270     10.00   -17.05  1.00000
  15271     10.00   -17.00  1.00000
  15272     10.00   -16.95  1.00000
  15273     10.00   -16.90  1.00000
  15274     10.00   -16.85  1.00000
  15275     10.00   -16.80  1.00000
  15276     10.00   -16.75  1.00000
  15277     10.00   -16.70  1.00000
  15278     10.00   -16.65  1.00000
  15279     10.00   -16.60  1.00000
  15280     10.00   -16.55  1.00000
  15281     10.00   -16.50  1.00000
  15282     10.00   -16.45  1.00000
  15283     10.00   -16.40  1.00000
  15284     10.00   -16.35  1.00000
  15285     10.00   -16.30  1.00000
  15286     10.00   -16.25  1.00000
  15287     10.00   -16.20  1.00000
  15288     10.00   -16.15  1.00000
  15289     10.00   -16.10  1.00000
  15290     10.00   -16.05  1.00000
  15291     10.00   -16.00  1.00000
  15292     10.00   -15.95  1.00000
  15293     10.00   -15.90  1.00000
  15294     10.00   -15.85  1.00000
  15295     10.00   -15.80  1.00000
  15296     10.00   -15.75  1.00000
  15297     10.00   -15.70  1.00000
  15298     10.00   -15.65  1.00000
  15299     10.00   -15.60  1.00000
  15300     10.00   -15.55  1.00000
  15301     10.00   -15.50  1.00000
  15302     10.00   -15.45  1.00000
  15303     10.00   -15.40  1.00000
  15304     10.00   -15.35  1.00000
  15305     10.00   -15.30  1.00000
  15306     10.00   -15.25  1.00000
  15307     10.00   -15.20  1.00000
  15308     10.00   -15.15  1.00000
  15309     10.00   -15.10  1.00000
  15310     10.00   -15.05  1.00000
  15311     10.00   -15.00  1.00000
  15312     10.00   -14.95  1.00000
  15313     10.05   -20.70  1.00000
  15314     10.05   -20.65  1.00000
  15315     10.05   -20.60  1.00000
  15316     10.05   -20.55  1.00000
  15317     10.05   -20.50  1.00000
  15318     10.05   -20.45  1.00000
  15319     10.05   -20.40  1.00000
  15320     10.05   -20.35  1.00000
  15321     10.05   -20.30  1.00000
  15322     10.05   -20.25  1.00000
  15323     10.05   -20.20  1.00000
  15324     10.05   -20.15  1.00000
  15325     10.05   -20.10  1.00000
  15326     10.05   -20.05  1.00000
  15327     10.05   -20.00  1.00000
  15328     10.05   -19.95  1.00000
  15329     10.05   -19.90  1.00000
  15330     10.05   -19.85  1.00000
  15331     10.05   -19.80  1.00000
  15332     10.05   -19.75  1.00000
  15333     10.05   -19.70  1.00000
  15334     10.05   -19.65  1.00000
  15335     10.05   -19.60  1.00000
  15336     10.05   -19.55  1.00000
  15337     10.05   -19.50  1.00000
  15338     10.05   -19.45  1.00000
  15339     10.05   -19.40  1.00000
  15340     10.05   -19.35  1.00000
  15341     10.05   -19.30  1.00000
  15342     10.05   -19.25  1.00000
  15343     10.05   -19.20  1.00000
  15344     10.05   -19.15  1.00000
  15345     10.05   -19.10  1.00000
  15346     10.05   -19.05  1.00000
  15347     10.05   -19.00  1.00000
  15348     10.05   -18.95  1.00000
  15349     10.05   -18.90  1.00000
  15350     10.05   -18.85  1.00000
  15351     10.05   -18.80  1.00000
  15352     10.05   -18.75  1.00000
  15353     10.05   -18.70  1.00000
  15354     10.05   -18.65  1.00000
  15355     10.05   -18.60  1.00000
  15356     10.05   -18.55  1.00000
  15357     10.05   -18.50  1.00000
  15358     10.05   -18.45  1.00000
  15359     10.05   -18.40  1.00000
  15360     10.05   -18.35  1.00000
  15361     10.05   -18.30  1.00000
  15362     10.05   -18.25  1.00000
  15363     10.05   -18.20  1.00000
  15364     10.05   -18.15  1.00000
  15365     10.05   -18.10  1.00000
  15366     10.05   -18.05  1.00000
  15367     10.05   -18.00  1.00000
  15368     10.05   -17.95  1.00000
  15369     10.05   -17.90  1.00000
  15370     10.05   -17.85  1.00000
  15371     10.05   -17.80  1.00000
  15372     10.05   -17.75  1.00000
  15373     10.05   -17.70  1.00000
  15374     10.05   -17.65  1.00000
  15375     10.05   -17.60  1.00000
  15376     10.05   -17.55  1.00000
  15377     10.05   -17.50  1.00000
  15378     10.05   -17.45  1.00000
  15379     10.05   -17.40  1.00000
  15380     10.05   -17.35  1.00000
  15381     10.05   -17.30  1.00000
  15382     10.05   -17.25  1.00000
  15383     10.05   -17.20  1.00000
  15384     10.05   -17.15  1.00000
  15385     10.05   -17.10  1.00000
  15386     10.05   -17.05  1.00000
  15387     10.05   -17.00  1.00000
  15388     10.05   -16.95  1.00000
  15389     10.05   -16.90  1.00000
  15390     10.05   -16.85  1.00000
  15391     10.05   -16.80  1.00000
  15392     10.05   -16.75  1.00000
  15393     10.05   -16.70  1.00000
  15394     10.05   -16.65  1.00000
  15395     10.05   -16.60  1.00000
  15396     10.05   -16.55  1.00000
  15397     10.05   -16.50  1.00000
  15398     10.05   -16.45  1.00000
  15399     10.05   -16.40  1.00000
  15400     10.05   -16.35  1.00000
  15401     10.05   -16.30  1.00000
  15402     10.05   -16.25  1.00000
  15403     10.05   -16.20  1.00000
  15404     10.05   -16.15  1.00000
  15405     10.05   -16.10  1.00000
  15406     10.05   -16.05  1.00000
  15407     10.05   -16.00  1.00000
  15408     10.05   -15.95  1.00000
  15409     10.05   -15.90  1.00000
  15410     10.05   -15.85  1.00000
  15411     10.05   -15.80  1.00000
  15412     10.05   -15.75  1.00000
  15413     10.05   -15.70  1.00000
  15414     10.05   -15.65  1.00000
  15415     10.05   -15.60  1.00000
  15416     10.05   -15.55  1.00000
  15417     10.05   -15.50  1.00000
  15418     10.05   -15.45  1.00000
  15419     10.05   -15.40  1.00000
  15420     10.05   -15.35  1.00000
  15421     10.05   -15.30  1.00000
  15422     10.05   -15.25  1.00000
  15423     10.05   -15.20  1.00000
  15424     10.05   -15.15  1.00000
  15425     10.05   -15.10  1.00000
  15426     10.05   -15.05  1.00000
  15427     10.05   -15.00  1.00000
  15428     10.05   -14.95  1.00000
  15429     10.10   -20.70  1.00000
  15430     10.10   -20.65  1.00000
  15431     10.10   -20.60  1.00000
  15432     10.10   -20.55  1.00000
  15433     10.10   -20.50  1.00000
  15434     10.10   -20.45  1.00000
  15435     10.10   -20.40  1.00000
  15436     10.10   -20.35  1.00000
  15437     10.10   -20.30  1.00000
  15438     10.10   -20.25  1.00000
  15439     10.10   -20.20  1.00000
  15440     10.10   -20.15  1.00000
  15441     10.10   -20.10  1.00000
  15442     10.10   -20.05  1.00000
  15443     10.10   -20.00  1.00000
  15444     10.10   -19.95  1.00000
  15445     10.10   -19.90  1.00000
  15446     10.10   -19.85  1.00000
  15447     10.10   -19.80  1.00000
  15448     10.10   -19.75  1.00000
  15449     10.10   -19.70  1.00000
  15450     10.10   -19.65  1.00000
  15451     10.10   -19.60  1.00000
  15452     10.10   -19.55  1.00000
  15453     10.10   -19.50  1.00000
  15454     10.10   -19.45  1.00000
  15455     10.10   -19.40  1.00000
  15456     10.10   -19.35  1.00000
  15457     10.10   -19.30  1.00000
  15458     10.10   -19.25  1.00000
  15459     10.10   -19.20  1.00000
  15460     10.10   -19.15  1.00000
  15461     10.10   -19.10  1.00000
  15462     10.10   -19.05  1.00000
  15463     10.10   -19.00  1.00000
  15464     10.10   -18.95  1.00000
  15465     10.10   -18.90  1.00000
  15466     10.10   -18.85  1.00000
  15467     10.10   -18.80  1.00000
  15468     10.10   -18.75  1.00000
  15469     10.10   -18.70  1.00000
  15470     10.10   -18.65  1.00000
  15471     10.10   -18.60  1.00000
  15472     10.10   -18.55  1.00000
  15473     10.10   -18.50  1.00000
  15474     10.10   -18.45  1.00000
  15475     10.10   -18.40  1.00000
  15476     10.10   -18.35  1.00000
  15477     10.10   -18.30  1.00000
  15478     10.10   -18.25  1.00000
  15479     10.10   -18.20  1.00000
  15480     10.10   -18.15  1.00000
  15481     10.10   -18.10  1.00000
  15482     10.10   -18.05  1.00000
  15483     10.10   -18.00  1.00000
  15484     10.10   -17.95  1.00000
  15485     10.10   -17.90  1.00000
  15486     10.10   -17.85  1.00000
  15487     10.10   -17.80  1.00000
  15488     10.10   -17.75  1.00000
  15489     10.10   -17.70  1.00000
  15490     10.10   -17.65  1.00000
  15491     10.10   -17.60  1.00000
  15492     10.10   -17.55  1.00000
  15493     10.10   -17.50  1.00000
  15494     10.10   -17.45  1.00000
  15495     10.10   -17.40  1.00000
  15496     10.10   -17.35  1.00000
  15497     10.10   -17.30  1.00000
  15498     10.10   -17.25  1.00000
  15499     10.10   -17.20  1.00000
  15500     10.10   -17.15  1.00000
  15501     10.10   -17.10  1.00000
  15502     10.10   -17.05  1.00000
  15503     10.10   -17.00  1.00000
  15504     10.10   -16.95  1.00000
  15505     10.10   -16.90  1.00000
  15506     10.10   -16.85  1.00000
  15507     10.10   -16.80  1.00000
  15508     10.10   -16.75  1.00000
  15509     10.10   -16.70  1.00000
  15510     10.10   -16.65  1.00000
  15511     10.10   -16.60  1.00000
  15512     10.10   -16.55  1.00000
  15513     10.10   -16.50  1.00000
  15514     10.10   -16.45  1.00000
  15515     10.10   -16.40  1.00000
  15516     10.10   -16.35  1.00000
  15517     10.10   -16.30  1.00000
  15518     10.10   -16.25  1.00000
  15519     10.10   -16.20  1.00000
  15520     10.10   -16.15  1.00000
  15521     10.10   -16.10  1.00000
  15522     10.10   -16.05  1.00000
  15523     10.10   -16.00  1.00000
  15524     10.10   -15.95  1.00000
  15525     10.10   -15.90  1.00000
  15526     10.10   -15.85  1.00000
  15527     10.10   -15.80  1.00000
  15528     10.10   -15.75  1.00000
  15529     10.10   -15.70  1.00000
  15530     10.10   -15.65  1.00000
  15531     10.10   -15.60  1.00000
  15532     10.10   -15.55  1.00000
  15533     10.10   -15.50  1.00000
  15534     10.10   -15.45  1.00000
  15535     10.10   -15.40  1.00000
  15536     10.10   -15.35  1.00000
  15537     10.10   -15.30  1.00000
  15538     10.10   -15.25  1.00000
  15539     10.10   -15.20  1.00000
  15540     10.10   -15.15  1.00000
  15541     10.10   -15.10  1.00000
  15542     10.10   -15.05  1.00000
  15543     10.10   -15.00  1.00000
