# LRD Data from Krishna from Kocevski et al
# Survey: CEERS
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  14544     7.45    -17.47  1.00000
  14545     7.45    -17.42  1.00000
  14546     7.45    -17.37  1.00000
  14547     7.45    -17.32  1.00000
  14548     7.45    -17.27  1.00000
  14549     7.45    -17.22  1.00000
  14550     7.45    -17.17  1.00000
  14551     7.45    -17.12  1.00000
  14552     7.45    -17.07  1.00000
  14553     7.45    -17.02  1.00000
  14554     7.45    -16.97  1.00000
  14555     7.45    -16.92  1.00000
  14556     7.45    -16.87  1.00000
  14557     7.45    -16.82  1.00000
  14558     7.45    -16.77  1.00000
  14559     7.45    -16.72  1.00000
  14560     7.45    -16.67  1.00000
  14561     7.45    -16.62  1.00000
  14562     7.45    -16.57  1.00000
  14563     7.45    -16.52  1.00000
  14564     7.45    -16.47  1.00000
  14565     7.45    -16.42  1.00000
  14566     7.45    -16.37  1.00000
  14567     7.45    -16.32  1.00000
  14568     7.45    -16.27  1.00000
  14569     7.45    -16.22  1.00000
  14570     7.45    -16.17  1.00000
  14571     7.45    -16.12  1.00000
  14572     7.45    -16.07  1.00000
  14573     7.45    -16.02  1.00000
  14574     7.45    -15.97  1.00000
  14575     7.45    -15.92  1.00000
  14576     7.45    -15.87  1.00000
  14577     7.45    -15.82  1.00000
  14578     7.45    -15.77  1.00000
  14579     7.45    -15.72  1.00000
  14580     7.45    -15.67  1.00000
  14581     7.45    -15.62  1.00000
  14582     7.45    -15.57  1.00000
  14583     7.45    -15.52  1.00000
  14584     7.45    -15.47  1.00000
  14585     7.45    -15.42  1.00000
  14586     7.45    -15.37  1.00000
  14587     7.50    -22.47  1.00000
  14588     7.50    -22.42  1.00000
  14589     7.50    -22.37  1.00000
  14590     7.50    -22.32  1.00000
  14591     7.50    -22.27  1.00000
  14592     7.50    -22.22  1.00000
  14593     7.50    -22.17  1.00000
  14594     7.50    -22.12  1.00000
  14595     7.50    -22.07  1.00000
  14596     7.50    -22.02  1.00000
  14597     7.50    -21.97  1.00000
  14598     7.50    -21.92  1.00000
  14599     7.50    -21.87  1.00000
  14600     7.50    -21.82  1.00000
  14601     7.50    -21.77  1.00000
  14602     7.50    -21.72  1.00000
  14603     7.50    -21.67  1.00000
  14604     7.50    -21.62  1.00000
  14605     7.50    -21.57  1.00000
  14606     7.50    -21.52  1.00000
  14607     7.50    -21.47  1.00000
  14608     7.50    -21.42  1.00000
  14609     7.50    -21.37  1.00000
  14610     7.50    -21.32  1.00000
  14611     7.50    -21.27  1.00000
  14612     7.50    -21.22  1.00000
  14613     7.50    -21.17  1.00000
  14614     7.50    -21.12  1.00000
  14615     7.50    -21.07  1.00000
  14616     7.50    -21.02  1.00000
  14617     7.50    -20.97  1.00000
  14618     7.50    -20.92  1.00000
  14619     7.50    -20.87  1.00000
  14620     7.50    -20.82  1.00000
  14621     7.50    -20.77  1.00000
  14622     7.50    -20.72  1.00000
  14623     7.50    -20.67  1.00000
  14624     7.50    -20.62  1.00000
  14625     7.50    -20.57  1.00000
  14626     7.50    -20.52  1.00000
  14627     7.50    -20.47  1.00000
  14628     7.50    -20.42  1.00000
  14629     7.50    -20.37  1.00000
  14630     7.50    -20.32  1.00000
  14631     7.50    -20.27  1.00000
  14632     7.50    -20.22  1.00000
  14633     7.50    -20.17  1.00000
  14634     7.50    -20.12  1.00000
  14635     7.50    -20.07  1.00000
  14636     7.50    -20.02  1.00000
  14637     7.50    -19.97  1.00000
  14638     7.50    -19.92  1.00000
  14639     7.50    -19.87  1.00000
  14640     7.50    -19.82  1.00000
  14641     7.50    -19.77  1.00000
  14642     7.50    -19.72  1.00000
  14643     7.50    -19.67  1.00000
  14644     7.50    -19.62  1.00000
  14645     7.50    -19.57  1.00000
  14646     7.50    -19.52  1.00000
  14647     7.50    -19.47  1.00000
  14648     7.50    -19.42  1.00000
  14649     7.50    -19.37  1.00000
  14650     7.50    -19.32  1.00000
  14651     7.50    -19.27  1.00000
  14652     7.50    -19.22  1.00000
  14653     7.50    -19.17  1.00000
  14654     7.50    -19.12  1.00000
  14655     7.50    -19.07  1.00000
  14656     7.50    -19.02  1.00000
  14657     7.50    -18.97  1.00000
  14658     7.50    -18.92  1.00000
  14659     7.50    -18.87  1.00000
  14660     7.50    -18.82  1.00000
  14661     7.50    -18.77  1.00000
  14662     7.50    -18.72  1.00000
  14663     7.50    -18.67  1.00000
  14664     7.50    -18.62  1.00000
  14665     7.50    -18.57  1.00000
  14666     7.50    -18.52  1.00000
  14667     7.50    -18.47  1.00000
  14668     7.50    -18.42  1.00000
  14669     7.50    -18.37  1.00000
  14670     7.50    -18.32  1.00000
  14671     7.50    -18.27  1.00000
  14672     7.50    -18.22  1.00000
  14673     7.50    -18.17  1.00000
  14674     7.50    -18.12  1.00000
  14675     7.50    -18.07  1.00000
  14676     7.50    -18.02  1.00000
  14677     7.50    -17.97  1.00000
  14678     7.50    -17.92  1.00000
  14679     7.50    -17.87  1.00000
  14680     7.50    -17.82  1.00000
  14681     7.50    -17.77  1.00000
  14682     7.50    -17.72  1.00000
  14683     7.50    -17.67  1.00000
  14684     7.50    -17.62  1.00000
  14685     7.50    -17.57  1.00000
  14686     7.50    -17.52  1.00000
  14687     7.50    -17.47  1.00000
  14688     7.50    -17.42  1.00000
  14689     7.50    -17.37  1.00000
  14690     7.50    -17.32  1.00000
  14691     7.50    -17.27  1.00000
  14692     7.50    -17.22  1.00000
  14693     7.50    -17.17  1.00000
  14694     7.50    -17.12  1.00000
  14695     7.50    -17.07  1.00000
  14696     7.50    -17.02  1.00000
  14697     7.50    -16.97  1.00000
  14698     7.50    -16.92  1.00000
  14699     7.50    -16.87  1.00000
  14700     7.50    -16.82  1.00000
  14701     7.50    -16.77  1.00000
  14702     7.50    -16.72  1.00000
  14703     7.50    -16.67  1.00000
  14704     7.50    -16.62  1.00000
  14705     7.50    -16.57  1.00000
  14706     7.50    -16.52  1.00000
  14707     7.50    -16.47  1.00000
  14708     7.50    -16.42  1.00000
  14709     7.50    -16.37  1.00000
  14710     7.50    -16.32  1.00000
  14711     7.50    -16.27  1.00000
  14712     7.50    -16.22  1.00000
  14713     7.50    -16.17  1.00000
  14714     7.50    -16.12  1.00000
  14715     7.50    -16.07  1.00000
  14716     7.50    -16.02  1.00000
  14717     7.50    -15.97  1.00000
  14718     7.50    -15.92  1.00000
  14719     7.50    -15.87  1.00000
  14720     7.50    -15.82  1.00000
  14721     7.50    -15.77  1.00000
  14722     7.50    -15.72  1.00000
  14723     7.50    -15.67  1.00000
  14724     7.50    -15.62  1.00000
  14725     7.50    -15.57  1.00000
  14726     7.50    -15.52  1.00000
  14727     7.50    -15.47  1.00000
  14728     7.50    -15.42  1.00000
  14729     7.50    -15.37  1.00000
  14730     7.55    -22.47  1.00000
  14731     7.55    -22.42  1.00000
  14732     7.55    -22.37  1.00000
  14733     7.55    -22.32  1.00000
  14734     7.55    -22.27  1.00000
  14735     7.55    -22.22  1.00000
  14736     7.55    -22.17  1.00000
  14737     7.55    -22.12  1.00000
  14738     7.55    -22.07  1.00000
  14739     7.55    -22.02  1.00000
  14740     7.55    -21.97  1.00000
  14741     7.55    -21.92  1.00000
  14742     7.55    -21.87  1.00000
  14743     7.55    -21.82  1.00000
  14744     7.55    -21.77  1.00000
  14745     7.55    -21.72  1.00000
  14746     7.55    -21.67  1.00000
  14747     7.55    -21.62  1.00000
  14748     7.55    -21.57  1.00000
  14749     7.55    -21.52  1.00000
  14750     7.55    -21.47  1.00000
  14751     7.55    -21.42  1.00000
  14752     7.55    -21.37  1.00000
  14753     7.55    -21.32  1.00000
  14754     7.55    -21.27  1.00000
  14755     7.55    -21.22  1.00000
  14756     7.55    -21.17  1.00000
  14757     7.55    -21.12  1.00000
  14758     7.55    -21.07  1.00000
  14759     7.55    -21.02  1.00000
  14760     7.55    -20.97  1.00000
  14761     7.55    -20.92  1.00000
  14762     7.55    -20.87  1.00000
  14763     7.55    -20.82  1.00000
  14764     7.55    -20.77  1.00000
  14765     7.55    -20.72  1.00000
  14766     7.55    -20.67  1.00000
  14767     7.55    -20.62  1.00000
  14768     7.55    -20.57  1.00000
  14769     7.55    -20.52  1.00000
  14770     7.55    -20.47  1.00000
  14771     7.55    -20.42  1.00000
  14772     7.55    -20.37  1.00000
  14773     7.55    -20.32  1.00000
  14774     7.55    -20.27  1.00000
  14775     7.55    -20.22  1.00000
  14776     7.55    -20.17  1.00000
  14777     7.55    -20.12  1.00000
  14778     7.55    -20.07  1.00000
  14779     7.55    -20.02  1.00000
  14780     7.55    -19.97  1.00000
  14781     7.55    -19.92  1.00000
  14782     7.55    -19.87  1.00000
  14783     7.55    -19.82  1.00000
  14784     7.55    -19.77  1.00000
  14785     7.55    -19.72  1.00000
  14786     7.55    -19.67  1.00000
  14787     7.55    -19.62  1.00000
  14788     7.55    -19.57  1.00000
  14789     7.55    -19.52  1.00000
  14790     7.55    -19.47  1.00000
  14791     7.55    -19.42  1.00000
  14792     7.55    -19.37  1.00000
  14793     7.55    -19.32  1.00000
  14794     7.55    -19.27  1.00000
  14795     7.55    -19.22  1.00000
  14796     7.55    -19.17  1.00000
  14797     7.55    -19.12  1.00000
  14798     7.55    -19.07  1.00000
  14799     7.55    -19.02  1.00000
  14800     7.55    -18.97  1.00000
  14801     7.55    -18.92  1.00000
  14802     7.55    -18.87  1.00000
  14803     7.55    -18.82  1.00000
  14804     7.55    -18.77  1.00000
  14805     7.55    -18.72  1.00000
  14806     7.55    -18.67  1.00000
  14807     7.55    -18.62  1.00000
  14808     7.55    -18.57  1.00000
  14809     7.55    -18.52  1.00000
  14810     7.55    -18.47  1.00000
  14811     7.55    -18.42  1.00000
  14812     7.55    -18.37  1.00000
  14813     7.55    -18.32  1.00000
  14814     7.55    -18.27  1.00000
  14815     7.55    -18.22  1.00000
  14816     7.55    -18.17  1.00000
  14817     7.55    -18.12  1.00000
  14818     7.55    -18.07  1.00000
  14819     7.55    -18.02  1.00000
  14820     7.55    -17.97  1.00000
  14821     7.55    -17.92  1.00000
  14822     7.55    -17.87  1.00000
  14823     7.55    -17.82  1.00000
  14824     7.55    -17.77  1.00000
  14825     7.55    -17.72  1.00000
  14826     7.55    -17.67  1.00000
  14827     7.55    -17.62  1.00000
  14828     7.55    -17.57  1.00000
  14829     7.55    -17.52  1.00000
  14830     7.55    -17.47  1.00000
  14831     7.55    -17.42  1.00000
  14832     7.55    -17.37  1.00000
  14833     7.55    -17.32  1.00000
  14834     7.55    -17.27  1.00000
  14835     7.55    -17.22  1.00000
  14836     7.55    -17.17  1.00000
  14837     7.55    -17.12  1.00000
  14838     7.55    -17.07  1.00000
  14839     7.55    -17.02  1.00000
  14840     7.55    -16.97  1.00000
  14841     7.55    -16.92  1.00000
  14842     7.55    -16.87  1.00000
  14843     7.55    -16.82  1.00000
  14844     7.55    -16.77  1.00000
  14845     7.55    -16.72  1.00000
  14846     7.55    -16.67  1.00000
  14847     7.55    -16.62  1.00000
  14848     7.55    -16.57  1.00000
  14849     7.55    -16.52  1.00000
  14850     7.55    -16.47  1.00000
  14851     7.55    -16.42  1.00000
  14852     7.55    -16.37  1.00000
  14853     7.55    -16.32  1.00000
  14854     7.55    -16.27  1.00000
  14855     7.55    -16.22  1.00000
  14856     7.55    -16.17  1.00000
  14857     7.55    -16.12  1.00000
  14858     7.55    -16.07  1.00000
  14859     7.55    -16.02  1.00000
  14860     7.55    -15.97  1.00000
  14861     7.55    -15.92  1.00000
  14862     7.55    -15.87  1.00000
  14863     7.55    -15.82  1.00000
  14864     7.55    -15.77  1.00000
  14865     7.55    -15.72  1.00000
  14866     7.55    -15.67  1.00000
  14867     7.55    -15.62  1.00000
  14868     7.55    -15.57  1.00000
  14869     7.55    -15.52  1.00000
  14870     7.55    -15.47  1.00000
  14871     7.55    -15.42  1.00000
  14872     7.55    -15.37  1.00000
  14873     7.60    -22.47  1.00000
  14874     7.60    -22.42  1.00000
  14875     7.60    -22.37  1.00000
  14876     7.60    -22.32  1.00000
  14877     7.60    -22.27  1.00000
  14878     7.60    -22.22  1.00000
  14879     7.60    -22.17  1.00000
  14880     7.60    -22.12  1.00000
  14881     7.60    -22.07  1.00000
  14882     7.60    -22.02  1.00000
  14883     7.60    -21.97  1.00000
  14884     7.60    -21.92  1.00000
  14885     7.60    -21.87  1.00000
  14886     7.60    -21.82  1.00000
  14887     7.60    -21.77  1.00000
  14888     7.60    -21.72  1.00000
  14889     7.60    -21.67  1.00000
  14890     7.60    -21.62  1.00000
  14891     7.60    -21.57  1.00000
  14892     7.60    -21.52  1.00000
  14893     7.60    -21.47  1.00000
  14894     7.60    -21.42  1.00000
  14895     7.60    -21.37  1.00000
  14896     7.60    -21.32  1.00000
  14897     7.60    -21.27  1.00000
  14898     7.60    -21.22  1.00000
  14899     7.60    -21.17  1.00000
  14900     7.60    -21.12  1.00000
  14901     7.60    -21.07  1.00000
  14902     7.60    -21.02  1.00000
  14903     7.60    -20.97  1.00000
  14904     7.60    -20.92  1.00000
  14905     7.60    -20.87  1.00000
  14906     7.60    -20.82  1.00000
  14907     7.60    -20.77  1.00000
  14908     7.60    -20.72  1.00000
  14909     7.60    -20.67  1.00000
  14910     7.60    -20.62  1.00000
  14911     7.60    -20.57  1.00000
  14912     7.60    -20.52  1.00000
  14913     7.60    -20.47  1.00000
  14914     7.60    -20.42  1.00000
  14915     7.60    -20.37  1.00000
  14916     7.60    -20.32  1.00000
  14917     7.60    -20.27  1.00000
  14918     7.60    -20.22  1.00000
  14919     7.60    -20.17  1.00000
  14920     7.60    -20.12  1.00000
  14921     7.60    -20.07  1.00000
  14922     7.60    -20.02  1.00000
  14923     7.60    -19.97  1.00000
  14924     7.60    -19.92  1.00000
  14925     7.60    -19.87  1.00000
  14926     7.60    -19.82  1.00000
  14927     7.60    -19.77  1.00000
  14928     7.60    -19.72  1.00000
  14929     7.60    -19.67  1.00000
  14930     7.60    -19.62  1.00000
  14931     7.60    -19.57  1.00000
  14932     7.60    -19.52  1.00000
  14933     7.60    -19.47  1.00000
  14934     7.60    -19.42  1.00000
  14935     7.60    -19.37  1.00000
  14936     7.60    -19.32  1.00000
  14937     7.60    -19.27  1.00000
  14938     7.60    -19.22  1.00000
  14939     7.60    -19.17  1.00000
  14940     7.60    -19.12  1.00000
  14941     7.60    -19.07  1.00000
  14942     7.60    -19.02  1.00000
  14943     7.60    -18.97  1.00000
  14944     7.60    -18.92  1.00000
  14945     7.60    -18.87  1.00000
  14946     7.60    -18.82  1.00000
  14947     7.60    -18.77  1.00000
  14948     7.60    -18.72  1.00000
  14949     7.60    -18.67  1.00000
  14950     7.60    -18.62  1.00000
  14951     7.60    -18.57  1.00000
  14952     7.60    -18.52  1.00000
  14953     7.60    -18.47  1.00000
  14954     7.60    -18.42  1.00000
  14955     7.60    -18.37  1.00000
  14956     7.60    -18.32  1.00000
  14957     7.60    -18.27  1.00000
  14958     7.60    -18.22  1.00000
  14959     7.60    -18.17  1.00000
  14960     7.60    -18.12  1.00000
  14961     7.60    -18.07  1.00000
  14962     7.60    -18.02  1.00000
  14963     7.60    -17.97  1.00000
  14964     7.60    -17.92  1.00000
  14965     7.60    -17.87  1.00000
  14966     7.60    -17.82  1.00000
  14967     7.60    -17.77  1.00000
  14968     7.60    -17.72  1.00000
  14969     7.60    -17.67  1.00000
  14970     7.60    -17.62  1.00000
  14971     7.60    -17.57  1.00000
  14972     7.60    -17.52  1.00000
  14973     7.60    -17.47  1.00000
  14974     7.60    -17.42  1.00000
  14975     7.60    -17.37  1.00000
  14976     7.60    -17.32  1.00000
  14977     7.60    -17.27  1.00000
  14978     7.60    -17.22  1.00000
  14979     7.60    -17.17  1.00000
  14980     7.60    -17.12  1.00000
  14981     7.60    -17.07  1.00000
  14982     7.60    -17.02  1.00000
  14983     7.60    -16.97  1.00000
  14984     7.60    -16.92  1.00000
  14985     7.60    -16.87  1.00000
  14986     7.60    -16.82  1.00000
  14987     7.60    -16.77  1.00000
  14988     7.60    -16.72  1.00000
  14989     7.60    -16.67  1.00000
  14990     7.60    -16.62  1.00000
  14991     7.60    -16.57  1.00000
  14992     7.60    -16.52  1.00000
  14993     7.60    -16.47  1.00000
  14994     7.60    -16.42  1.00000
  14995     7.60    -16.37  1.00000
  14996     7.60    -16.32  1.00000
  14997     7.60    -16.27  1.00000
  14998     7.60    -16.22  1.00000
  14999     7.60    -16.17  1.00000
  15000     7.60    -16.12  1.00000
  15001     7.60    -16.07  1.00000
  15002     7.60    -16.02  1.00000
  15003     7.60    -15.97  1.00000
  15004     7.60    -15.92  1.00000
  15005     7.60    -15.87  1.00000
  15006     7.60    -15.82  1.00000
  15007     7.60    -15.77  1.00000
  15008     7.60    -15.72  1.00000
  15009     7.60    -15.67  1.00000
  15010     7.60    -15.62  1.00000
  15011     7.60    -15.57  1.00000
  15012     7.60    -15.52  1.00000
  15013     7.60    -15.47  1.00000
  15014     7.60    -15.42  1.00000
  15015     7.60    -15.37  1.00000
  15016     7.65    -22.47  1.00000
  15017     7.65    -22.42  1.00000
  15018     7.65    -22.37  1.00000
  15019     7.65    -22.32  1.00000
  15020     7.65    -22.27  1.00000
  15021     7.65    -22.22  1.00000
  15022     7.65    -22.17  1.00000
  15023     7.65    -22.12  1.00000
  15024     7.65    -22.07  1.00000
  15025     7.65    -22.02  1.00000
  15026     7.65    -21.97  1.00000
  15027     7.65    -21.92  1.00000
  15028     7.65    -21.87  1.00000
  15029     7.65    -21.82  1.00000
  15030     7.65    -21.77  1.00000
  15031     7.65    -21.72  1.00000
  15032     7.65    -21.67  1.00000
  15033     7.65    -21.62  1.00000
  15034     7.65    -21.57  1.00000
  15035     7.65    -21.52  1.00000
  15036     7.65    -21.47  1.00000
  15037     7.65    -21.42  1.00000
  15038     7.65    -21.37  1.00000
  15039     7.65    -21.32  1.00000
  15040     7.65    -21.27  1.00000
  15041     7.65    -21.22  1.00000
  15042     7.65    -21.17  1.00000
  15043     7.65    -21.12  1.00000
  15044     7.65    -21.07  1.00000
  15045     7.65    -21.02  1.00000
  15046     7.65    -20.97  1.00000
  15047     7.65    -20.92  1.00000
  15048     7.65    -20.87  1.00000
  15049     7.65    -20.82  1.00000
  15050     7.65    -20.77  1.00000
  15051     7.65    -20.72  1.00000
  15052     7.65    -20.67  1.00000
  15053     7.65    -20.62  1.00000
  15054     7.65    -20.57  1.00000
  15055     7.65    -20.52  1.00000
  15056     7.65    -20.47  1.00000
  15057     7.65    -20.42  1.00000
  15058     7.65    -20.37  1.00000
  15059     7.65    -20.32  1.00000
  15060     7.65    -20.27  1.00000
  15061     7.65    -20.22  1.00000
  15062     7.65    -20.17  1.00000
  15063     7.65    -20.12  1.00000
  15064     7.65    -20.07  1.00000
  15065     7.65    -20.02  1.00000
  15066     7.65    -19.97  1.00000
  15067     7.65    -19.92  1.00000
  15068     7.65    -19.87  1.00000
  15069     7.65    -19.82  1.00000
  15070     7.65    -19.77  1.00000
  15071     7.65    -19.72  1.00000
  15072     7.65    -19.67  1.00000
  15073     7.65    -19.62  1.00000
  15074     7.65    -19.57  1.00000
  15075     7.65    -19.52  1.00000
  15076     7.65    -19.47  1.00000
  15077     7.65    -19.42  1.00000
  15078     7.65    -19.37  1.00000
  15079     7.65    -19.32  1.00000
  15080     7.65    -19.27  1.00000
  15081     7.65    -19.22  1.00000
  15082     7.65    -19.17  1.00000
  15083     7.65    -19.12  1.00000
  15084     7.65    -19.07  1.00000
  15085     7.65    -19.02  1.00000
  15086     7.65    -18.97  1.00000
  15087     7.65    -18.92  1.00000
  15088     7.65    -18.87  1.00000
  15089     7.65    -18.82  1.00000
  15090     7.65    -18.77  1.00000
  15091     7.65    -18.72  1.00000
  15092     7.65    -18.67  1.00000
  15093     7.65    -18.62  1.00000
  15094     7.65    -18.57  1.00000
  15095     7.65    -18.52  1.00000
  15096     7.65    -18.47  1.00000
  15097     7.65    -18.42  1.00000
  15098     7.65    -18.37  1.00000
  15099     7.65    -18.32  1.00000
  15100     7.65    -18.27  1.00000
  15101     7.65    -18.22  1.00000
  15102     7.65    -18.17  1.00000
  15103     7.65    -18.12  1.00000
  15104     7.65    -18.07  1.00000
  15105     7.65    -18.02  1.00000
  15106     7.65    -17.97  1.00000
  15107     7.65    -17.92  1.00000
  15108     7.65    -17.87  1.00000
  15109     7.65    -17.82  1.00000
  15110     7.65    -17.77  1.00000
  15111     7.65    -17.72  1.00000
  15112     7.65    -17.67  1.00000
  15113     7.65    -17.62  1.00000
  15114     7.65    -17.57  1.00000
  15115     7.65    -17.52  1.00000
  15116     7.65    -17.47  1.00000
  15117     7.65    -17.42  1.00000
  15118     7.65    -17.37  1.00000
  15119     7.65    -17.32  1.00000
  15120     7.65    -17.27  1.00000
  15121     7.65    -17.22  1.00000
  15122     7.65    -17.17  1.00000
  15123     7.65    -17.12  1.00000
  15124     7.65    -17.07  1.00000
  15125     7.65    -17.02  1.00000
  15126     7.65    -16.97  1.00000
  15127     7.65    -16.92  1.00000
  15128     7.65    -16.87  1.00000
  15129     7.65    -16.82  1.00000
  15130     7.65    -16.77  1.00000
  15131     7.65    -16.72  1.00000
  15132     7.65    -16.67  1.00000
  15133     7.65    -16.62  1.00000
  15134     7.65    -16.57  1.00000
  15135     7.65    -16.52  1.00000
  15136     7.65    -16.47  1.00000
  15137     7.65    -16.42  1.00000
  15138     7.65    -16.37  1.00000
  15139     7.65    -16.32  1.00000
  15140     7.65    -16.27  1.00000
  15141     7.65    -16.22  1.00000
  15142     7.65    -16.17  1.00000
  15143     7.65    -16.12  1.00000
  15144     7.65    -16.07  1.00000
  15145     7.65    -16.02  1.00000
  15146     7.65    -15.97  1.00000
  15147     7.65    -15.92  1.00000
  15148     7.65    -15.87  1.00000
  15149     7.65    -15.82  1.00000
  15150     7.65    -15.77  1.00000
  15151     7.65    -15.72  1.00000
  15152     7.65    -15.67  1.00000
  15153     7.65    -15.62  1.00000
  15154     7.65    -15.57  1.00000
  15155     7.65    -15.52  1.00000
  15156     7.65    -15.47  1.00000
  15157     7.65    -15.42  1.00000
  15158     7.65    -15.37  1.00000
  15159     7.70    -22.47  1.00000
  15160     7.70    -22.42  1.00000
  15161     7.70    -22.37  1.00000
  15162     7.70    -22.32  1.00000
  15163     7.70    -22.27  1.00000
  15164     7.70    -22.22  1.00000
  15165     7.70    -22.17  1.00000
  15166     7.70    -22.12  1.00000
  15167     7.70    -22.07  1.00000
  15168     7.70    -22.02  1.00000
  15169     7.70    -21.97  1.00000
  15170     7.70    -21.92  1.00000
  15171     7.70    -21.87  1.00000
  15172     7.70    -21.82  1.00000
  15173     7.70    -21.77  1.00000
  15174     7.70    -21.72  1.00000
  15175     7.70    -21.67  1.00000
  15176     7.70    -21.62  1.00000
  15177     7.70    -21.57  1.00000
  15178     7.70    -21.52  1.00000
  15179     7.70    -21.47  1.00000
  15180     7.70    -21.42  1.00000
  15181     7.70    -21.37  1.00000
  15182     7.70    -21.32  1.00000
  15183     7.70    -21.27  1.00000
  15184     7.70    -21.22  1.00000
  15185     7.70    -21.17  1.00000
  15186     7.70    -21.12  1.00000
  15187     7.70    -21.07  1.00000
  15188     7.70    -21.02  1.00000
  15189     7.70    -20.97  1.00000
  15190     7.70    -20.92  1.00000
  15191     7.70    -20.87  1.00000
  15192     7.70    -20.82  1.00000
  15193     7.70    -20.77  1.00000
  15194     7.70    -20.72  1.00000
  15195     7.70    -20.67  1.00000
  15196     7.70    -20.62  1.00000
  15197     7.70    -20.57  1.00000
  15198     7.70    -20.52  1.00000
  15199     7.70    -20.47  1.00000
  15200     7.70    -20.42  1.00000
  15201     7.70    -20.37  1.00000
  15202     7.70    -20.32  1.00000
  15203     7.70    -20.27  1.00000
  15204     7.70    -20.22  1.00000
  15205     7.70    -20.17  1.00000
  15206     7.70    -20.12  1.00000
  15207     7.70    -20.07  1.00000
  15208     7.70    -20.02  1.00000
  15209     7.70    -19.97  1.00000
  15210     7.70    -19.92  1.00000
  15211     7.70    -19.87  1.00000
  15212     7.70    -19.82  1.00000
  15213     7.70    -19.77  1.00000
  15214     7.70    -19.72  1.00000
  15215     7.70    -19.67  1.00000
  15216     7.70    -19.62  1.00000
  15217     7.70    -19.57  1.00000
  15218     7.70    -19.52  1.00000
  15219     7.70    -19.47  1.00000
  15220     7.70    -19.42  1.00000
  15221     7.70    -19.37  1.00000
  15222     7.70    -19.32  1.00000
  15223     7.70    -19.27  1.00000
  15224     7.70    -19.22  1.00000
  15225     7.70    -19.17  1.00000
  15226     7.70    -19.12  1.00000
  15227     7.70    -19.07  1.00000
  15228     7.70    -19.02  1.00000
  15229     7.70    -18.97  1.00000
  15230     7.70    -18.92  1.00000
  15231     7.70    -18.87  1.00000
  15232     7.70    -18.82  1.00000
  15233     7.70    -18.77  1.00000
  15234     7.70    -18.72  1.00000
  15235     7.70    -18.67  1.00000
  15236     7.70    -18.62  1.00000
  15237     7.70    -18.57  1.00000
  15238     7.70    -18.52  1.00000
  15239     7.70    -18.47  1.00000
  15240     7.70    -18.42  1.00000
  15241     7.70    -18.37  1.00000
  15242     7.70    -18.32  1.00000
  15243     7.70    -18.27  1.00000
  15244     7.70    -18.22  1.00000
  15245     7.70    -18.17  1.00000
  15246     7.70    -18.12  1.00000
  15247     7.70    -18.07  1.00000
  15248     7.70    -18.02  1.00000
  15249     7.70    -17.97  1.00000
  15250     7.70    -17.92  1.00000
  15251     7.70    -17.87  1.00000
  15252     7.70    -17.82  1.00000
  15253     7.70    -17.77  1.00000
  15254     7.70    -17.72  1.00000
  15255     7.70    -17.67  1.00000
  15256     7.70    -17.62  1.00000
  15257     7.70    -17.57  1.00000
  15258     7.70    -17.52  1.00000
  15259     7.70    -17.47  1.00000
  15260     7.70    -17.42  1.00000
  15261     7.70    -17.37  1.00000
  15262     7.70    -17.32  1.00000
  15263     7.70    -17.27  1.00000
  15264     7.70    -17.22  1.00000
  15265     7.70    -17.17  1.00000
  15266     7.70    -17.12  1.00000
  15267     7.70    -17.07  1.00000
  15268     7.70    -17.02  1.00000
  15269     7.70    -16.97  1.00000
  15270     7.70    -16.92  1.00000
  15271     7.70    -16.87  1.00000
  15272     7.70    -16.82  1.00000
  15273     7.70    -16.77  1.00000
  15274     7.70    -16.72  1.00000
  15275     7.70    -16.67  1.00000
  15276     7.70    -16.62  1.00000
  15277     7.70    -16.57  1.00000
  15278     7.70    -16.52  1.00000
  15279     7.70    -16.47  1.00000
  15280     7.70    -16.42  1.00000
  15281     7.70    -16.37  1.00000
  15282     7.70    -16.32  1.00000
  15283     7.70    -16.27  1.00000
  15284     7.70    -16.22  1.00000
  15285     7.70    -16.17  1.00000
  15286     7.70    -16.12  1.00000
  15287     7.70    -16.07  1.00000
  15288     7.70    -16.02  1.00000
  15289     7.70    -15.97  1.00000
  15290     7.70    -15.92  1.00000
  15291     7.70    -15.87  1.00000
  15292     7.70    -15.82  1.00000
  15293     7.70    -15.77  1.00000
  15294     7.70    -15.72  1.00000
  15295     7.70    -15.67  1.00000
  15296     7.70    -15.62  1.00000
  15297     7.70    -15.57  1.00000
  15298     7.70    -15.52  1.00000
  15299     7.70    -15.47  1.00000
  15300     7.70    -15.42  1.00000
  15301     7.70    -15.37  1.00000
  15302     7.75    -22.47  1.00000
  15303     7.75    -22.42  1.00000
  15304     7.75    -22.37  1.00000
  15305     7.75    -22.32  1.00000
  15306     7.75    -22.27  1.00000
  15307     7.75    -22.22  1.00000
  15308     7.75    -22.17  1.00000
  15309     7.75    -22.12  1.00000
  15310     7.75    -22.07  1.00000
  15311     7.75    -22.02  1.00000
  15312     7.75    -21.97  1.00000
  15313     7.75    -21.92  1.00000
  15314     7.75    -21.87  1.00000
  15315     7.75    -21.82  1.00000
  15316     7.75    -21.77  1.00000
  15317     7.75    -21.72  1.00000
